datetime,year,month,day,hour,weekday,temperature,humidity,rainfall,wind_speed,weather_state,electricity_demand,renewable_generation,transformer_load,risk_score,risk_level,district,upazila,area_type,substation_id,feeder_id,transformer_age,transformer_capacity,outage_history,maintenance_due,population_density,industrial_load_ratio
2028-01-25 14:00:00,2028,1,25,14,1,30.31,74.55,0.0,5.36,Cloudy,190.16,205.16,75.59,56.76,Medium,Sylhet,Fenchuganj,Rural,SS_039,FDR_07,23,200,0,Yes,1926,0.0
2028-01-25 16:00:00,2028,1,25,16,1,30.77,74.25,0.0,4.88,Cloudy,185.93,201.8,71.75,41.63,Medium,Moulvibazar,Sreemangal,Rural,SS_039,FDR_14,22,200,6,Yes,1064,0.18
2028-01-25 18:00:00,2028,1,25,18,1,30.2,72.79,0.0,5.24,Cloudy,192.68,211.16,71.27,50.48,Medium,Sylhet,Companiganj,Rural,SS_048,FDR_05,22,200,7,Yes,895,0.15
2028-01-25 20:00:00,2028,1,25,20,1,28.94,71.57,0.0,4.79,Cloudy,211.44,225.72,77.9,61.57,High,Sunamganj,Chhatak,Rural,SS_024,FDR_06,13,300,6,Yes,1899,0.12
2028-01-25 22:00:00,2028,1,25,22,1,27.08,73.78,0.0,5.11,Cloudy,210.79,232.65,76.37,42.99,Medium,Moulvibazar,Moulvibazar Sadar,Urban,SS_032,FDR_17,13,400,6,Yes,19224,0.58
2028-01-26 00:00:00,2028,1,26,0,2,25.2,77.27,0.0,5.58,Cloudy,189.03,213.11,69.33,24.68,Low,Sunamganj,Bishwamvarpur,Rural,SS_032,FDR_05,5,400,9,No,982,0.23
2028-01-26 02:00:00,2028,1,26,2,2,23.64,80.29,0.0,5.85,Cloudy,171.36,193.84,67.91,17.28,Low,Moulvibazar,Juri,Rural,SS_048,FDR_05,21,300,2,Yes,1050,0.09
2028-01-26 04:00:00,2028,1,26,4,2,22.91,82.59,0.0,5.93,Cloudy,161.92,180.59,62.87,10.92,Low,Habiganj,Madhabpur,Rural,SS_023,FDR_19,19,200,10,Yes,1435,0.24
2028-01-26 06:00:00,2028,1,26,6,2,23.37,84.23,0.0,5.41,Cloudy,163.78,178.68,66.39,29.95,Low,Habiganj,Lakhai,Rural,SS_002,FDR_18,25,200,8,Yes,1610,0.16
2028-01-26 08:00:00,2028,1,26,8,2,24.4,85.4,0.0,5.69,Cloudy,175.61,185.02,70.33,37.64,Medium,Habiganj,Shaistaganj,Rural,SS_005,FDR_02,23,350,9,Yes,1763,0.14
2028-01-26 10:00:00,2028,1,26,10,2,26.19,84.9,0.0,5.44,Cloudy,189.95,196.34,73.87,53.66,Medium,Sylhet,Golapganj,Rural,SS_046,FDR_18,22,350,5,No,709,0.29
2028-01-26 12:00:00,2028,1,26,12,2,28.33,83.14,0.0,5.53,Cloudy,191.9,203.24,72.17,50.96,Medium,Habiganj,Nabiganj,Rural,SS_006,FDR_03,8,350,2,No,706,0.28
2028-01-26 14:00:00,2028,1,26,14,2,29.69,79.22,0.0,5.7,Cloudy,186.73,202.14,70.44,48.76,Medium,Habiganj,Nabiganj,Rural,SS_043,FDR_12,22,300,7,Yes,1248,0.26
2028-01-26 16:00:00,2028,1,26,16,2,30.32,77.83,0.0,5.82,Cloudy,179.57,198.33,66.96,36.81,Medium,Sylhet,Companiganj,Rural,SS_001,FDR_16,19,350,6,No,1391,0.08
2028-01-26 18:00:00,2028,1,26,18,2,30.2,75.58,0.0,5.42,Cloudy,186.21,203.87,74.0,55.52,Medium,Habiganj,Baniachang,Rural,SS_036,FDR_16,19,350,0,No,1546,0.23
2028-01-26 20:00:00,2028,1,26,20,2,28.84,74.25,1.38,5.38,Cloudy,205.47,219.0,80.68,69.97,High,Moulvibazar,Barlekha,Rural,SS_006,FDR_02,20,250,6,Yes,930,0.17
2028-01-26 22:00:00,2028,1,26,22,2,27.23,75.49,0.83,5.0,Cloudy,205.76,225.2,77.07,46.69,Medium,Moulvibazar,Rajnagar,Rural,SS_025,FDR_18,24,400,9,Yes,1046,0.13
2028-01-27 00:00:00,2028,1,27,0,3,26.49,77.98,0.17,4.96,Sunny,185.66,208.13,68.8,26.05,Low,Sunamganj,Dakshin Sunamganj,Rural,SS_023,FDR_02,13,350,10,Yes,653,0.15
2028-01-27 02:00:00,2028,1,27,2,3,25.37,80.46,0.03,4.14,Sunny,167.33,188.76,64.61,23.12,Low,Habiganj,Ajmiriganj,Urban,SS_034,FDR_07,16,200,4,No,7780,0.43
2028-01-27 04:00:00,2028,1,27,4,3,25.36,82.47,0.01,3.92,Sunny,155.74,174.59,63.43,21.27,Low,Sylhet,Companiganj,Rural,SS_042,FDR_17,12,400,10,No,1656,0.19
2028-01-27 06:00:00,2028,1,27,6,3,25.97,81.92,0.0,3.43,Sunny,159.02,172.52,66.78,34.53,Medium,Moulvibazar,Kamalganj,Rural,SS_028,FDR_03,5,200,7,No,1579,0.08
2028-01-27 08:00:00,2028,1,27,8,3,27.45,81.69,0.0,3.34,Sunny,172.91,180.37,70.5,50.76,Medium,Moulvibazar,Kamalganj,Rural,SS_016,FDR_08,11,200,5,Yes,585,0.27
2028-01-27 10:00:00,2028,1,27,10,3,29.35,79.35,0.0,3.57,Sunny,185.77,193.69,75.33,59.34,Medium,Habiganj,Shaistaganj,Rural,SS_027,FDR_06,7,350,1,No,1673,0.14
2028-01-27 12:00:00,2028,1,27,12,3,31.66,74.28,0.0,3.01,Sunny,192.81,201.71,78.05,61.04,High,Habiganj,Shaistaganj,Rural,SS_030,FDR_10,17,400,0,Yes,1875,0.19
2028-01-27 14:00:00,2028,1,27,14,3,33.29,71.89,0.0,2.78,Sunny,194.37,205.75,74.1,60.95,High,Moulvibazar,Rajnagar,Rural,SS_046,FDR_01,11,250,10,Yes,830,0.24
2028-01-27 16:00:00,2028,1,27,16,3,34.22,68.16,0.0,3.24,Sunny,196.88,209.09,77.37,69.66,High,Moulvibazar,Sreemangal,Rural,SS_044,FDR_20,23,200,4,Yes,1999,0.08
2028-01-27 18:00:00,2028,1,27,18,3,33.92,65.55,0.0,3.52,Sunny,210.24,224.14,79.78,72.72,High,Sylhet,Beanibazar,Rural,SS_050,FDR_12,10,300,8,No,599,0.25
2028-01-27 20:00:00,2028,1,27,20,3,32.65,63.66,0.0,3.62,Sunny,230.82,244.14,83.13,72.86,High,Sunamganj,Chhatak,Rural,SS_025,FDR_15,17,200,3,Yes,1714,0.08
2028-01-27 22:00:00,2028,1,27,22,3,30.6,65.31,0.0,3.93,Sunny,223.7,247.46,83.71,61.94,High,Sylhet,Beanibazar,Rural,SS_050,FDR_03,19,200,7,Yes,618,0.25
2028-01-28 00:00:00,2028,1,28,0,4,28.47,68.09,0.0,3.4,Sunny,192.49,220.76,73.26,36.29,Medium,Habiganj,Madhabpur,Rural,SS_027,FDR_06,25,400,0,Yes,558,0.26
2028-01-28 02:00:00,2028,1,28,2,4,27.11,70.74,0.0,2.92,Sunny,169.4,195.56,65.61,17.32,Low,Habiganj,Baniachang,Rural,SS_006,FDR_19,17,350,2,Yes,1857,0.19
2028-01-28 04:00:00,2028,1,28,4,4,26.02,74.53,0.0,2.88,Sunny,156.28,176.55,58.96,14.4,Low,Moulvibazar,Rajnagar,Rural,SS_012,FDR_19,13,400,4,Yes,1152,0.16
2028-01-28 06:00:00,2028,1,28,6,4,26.63,75.43,0.0,2.61,Sunny,155.12,170.87,64.73,25.83,Low,Moulvibazar,Barlekha,Rural,SS_030,FDR_17,11,350,4,Yes,1350,0.25
2028-01-28 08:00:00,2028,1,28,8,4,27.81,74.58,0.0,2.57,Sunny,167.96,178.04,66.52,30.19,Medium,Habiganj,Habiganj Sadar,Urban,SS_038,FDR_17,8,250,0,Yes,10224,0.58
2028-01-28 10:00:00,2028,1,28,10,4,29.51,72.34,0.0,2.92,Sunny,180.25,188.32,72.65,57.15,Medium,Sylhet,Bishwanath,Rural,SS_020,FDR_06,19,400,10,Yes,755,0.19
2028-01-28 12:00:00,2028,1,28,12,4,31.22,70.59,0.0,2.63,Sunny,187.57,196.91,76.4,65.11,High,Habiganj,Habiganj Sadar,Urban,SS_019,FDR_13,17,250,8,No,5516,0.58
2028-01-28 14:00:00,2028,1,28,14,4,32.95,68.55,0.0,2.62,Sunny,190.34,202.38,75.35,65.64,High,Sunamganj,Shantiganj,Rural,SS_043,FDR_03,12,300,1,Yes,1842,0.03
2028-01-28 16:00:00,2028,1,28,16,4,33.86,65.82,0.0,3.17,Sunny,193.25,205.86,71.81,54.09,Medium,Sylhet,Beanibazar,Rural,SS_038,FDR_07,5,350,2,No,1834,0.02
2028-01-28 18:00:00,2028,1,28,18,4,33.54,64.22,0.0,3.28,Sunny,205.32,221.11,75.26,56.18,Medium,Moulvibazar,Rajnagar,Rural,SS_018,FDR_14,24,250,7,Yes,1736,0.2
2028-01-28 20:00:00,2028,1,28,20,4,32.2,63.15,0.0,3.36,Sunny,222.42,236.97,83.7,68.72,High,Sunamganj,Jamalganj,Rural,SS_018,FDR_18,21,400,1,Yes,969,0.26
2028-01-28 22:00:00,2028,1,28,22,4,30.14,63.81,0.0,3.73,Sunny,216.64,240.32,81.83,51.51,Medium,Habiganj,Madhabpur,Rural,SS_019,FDR_02,19,400,2,No,1725,0.01
2028-01-29 00:00:00,2028,1,29,0,5,28.48,65.44,0.0,3.86,Sunny,186.67,215.87,66.82,32.85,Medium,Moulvibazar,Juri,Rural,SS_023,FDR_14,5,400,3,No,910,0.3
2028-01-29 02:00:00,2028,1,29,2,5,27.01,70.22,0.0,3.44,Sunny,163.37,189.49,64.75,21.02,Low,Moulvibazar,Kulaura,Rural,SS_039,FDR_05,14,350,0,Yes,1796,0.25
2028-01-29 04:00:00,2028,1,29,4,5,26.27,72.96,0.0,3.21,Sunny,150.59,172.58,58.12,10.34,Low,Moulvibazar,Barlekha,Rural,SS_014,FDR_12,24,250,6,Yes,799,0.27
2028-01-29 06:00:00,2028,1,29,6,5,26.68,73.26,0.0,3.48,Sunny,149.95,165.74,58.48,7.99,Low,Sylhet,Beanibazar,Rural,SS_042,FDR_05,10,200,4,No,645,0.25
2028-01-29 08:00:00,2028,1,29,8,5,27.57,73.63,0.0,3.16,Sunny,161.51,170.8,66.85,29.45,Low,Sunamganj,Sullah,Rural,SS_021,FDR_05,22,250,9,No,1211,0.02
2028-01-29 10:00:00,2028,1,29,10,5,29.5,71.69,0.0,3.44,Sunny,174.25,180.05,72.73,57.45,Medium,Moulvibazar,Barlekha,Rural,SS_025,FDR_10,22,250,7,Yes,961,0.0
2028-01-29 12:00:00,2028,1,29,12,5,31.46,71.65,0.0,3.31,Sunny,178.19,187.21,69.09,55.93,Medium,Sunamganj,Derai,Rural,SS_004,FDR_20,7,300,9,Yes,1163,0.23
2028-01-29 14:00:00,2028,1,29,14,5,32.89,68.42,0.0,3.32,Sunny,179.49,191.78,69.94,53.74,Medium,Moulvibazar,Kamalganj,Rural,SS_014,FDR_07,20,400,6,Yes,1243,0.22
2028-01-29 16:00:00,2028,1,29,16,5,33.95,64.8,0.0,3.31,Sunny,183.4,195.45,71.83,50.03,Medium,Sunamganj,Derai,Rural,SS_034,FDR_10,12,300,1,Yes,848,0.04
2028-01-29 18:00:00,2028,1,29,18,5,33.89,64.39,0.0,2.78,Sunny,194.56,209.75,71.43,49.03,Medium,Sylhet,Bishwanath,Rural,SS_021,FDR_19,20,400,2,Yes,1274,0.11
2028-01-29 20:00:00,2028,1,29,20,5,32.79,62.97,0.0,3.09,Sunny,214.71,229.09,80.5,69.92,High,Sylhet,Bishwanath,Rural,SS_018,FDR_19,10,350,5,Yes,556,0.15
2028-01-29 22:00:00,2028,1,29,22,5,30.8,63.91,0.0,3.36,Sunny,208.89,231.7,77.0,50.9,Medium,Habiganj,Madhabpur,Rural,SS_008,FDR_18,15,250,4,No,1820,0.09
2028-01-30 00:00:00,2028,1,30,0,6,28.55,65.96,0.0,2.82,Sunny,179.4,207.75,66.51,23.62,Low,Sylhet,Osmani Nagar,Urban,SS_007,FDR_20,6,300,4,No,13913,0.47
2028-01-30 02:00:00,2028,1,30,2,6,26.78,70.76,0.0,2.52,Sunny,155.18,182.13,62.67,15.64,Low,Moulvibazar,Moulvibazar Sadar,Urban,SS_008,FDR_11,23,300,4,Yes,12976,0.58
2028-01-30 04:00:00,2028,1,30,4,6,25.86,73.73,0.0,2.24,Sunny,144.23,164.82,55.3,0.0,Low,Sylhet,Jaintiapur,Rural,SS_029,FDR_08,16,350,9,Yes,1991,0.08
2028-01-30 06:00:00,2028,1,30,6,6,26.26,74.87,0.0,2.55,Sunny,144.2,158.62,59.57,18.85,Low,Habiganj,Shaistaganj,Rural,SS_018,FDR_05,23,350,8,Yes,545,0.21
2028-01-30 08:00:00,2028,1,30,8,6,27.28,76.18,0.0,2.32,Sunny,156.74,165.41,63.78,28.3,Low,Moulvibazar,Moulvibazar Sadar,Urban,SS_008,FDR_03,10,200,9,No,12802,0.56
2028-01-30 10:00:00,2028,1,30,10,6,29.17,76.2,0.0,2.64,Sunny,166.34,172.76,70.38,47.48,Medium,Sylhet,Kanaighat,Rural,SS_043,FDR_17,23,200,3,Yes,513,0.15
2028-01-30 12:00:00,2028,1,30,12,6,31.27,74.87,0.0,2.34,Sunny,169.4,179.35,67.13,52.95,Medium,Sylhet,Beanibazar,Rural,SS_049,FDR_12,13,300,2,No,1586,0.28
2028-01-30 14:00:00,2028,1,30,14,6,32.9,71.42,0.0,2.48,Sunny,170.25,181.7,66.37,45.86,Medium,Moulvibazar,Moulvibazar Sadar,Urban,SS_040,FDR_15,5,250,6,No,19720,0.56
2028-01-30 16:00:00,2028,1,30,16,6,33.6,69.39,0.0,2.79,Sunny,174.39,186.14,69.59,57.52,Medium,Moulvibazar,Sreemangal,Rural,SS_025,FDR_07,6,350,10,No,1093,0.04
2028-01-30 18:00:00,2028,1,30,18,6,33.61,65.53,0.0,2.57,Sunny,187.75,200.57,70.35,53.63,Medium,Habiganj,Habiganj Sadar,Urban,SS_011,FDR_05,24,250,0,No,13414,0.42
2028-01-30 20:00:00,2028,1,30,20,6,32.3,63.91,0.0,2.3,Sunny,205.69,219.26,76.38,64.27,High,Moulvibazar,Barlekha,Rural,SS_016,FDR_01,14,250,7,No,1099,0.12
2028-01-30 22:00:00,2028,1,30,22,6,30.27,64.04,0.0,2.15,Sunny,201.16,221.98,73.67,49.94,Medium,Sunamganj,Jamalganj,Rural,SS_039,FDR_08,5,400,5,No,1410,0.27
2028-01-31 00:00:00,2028,1,31,0,0,28.47,67.35,0.0,2.0,Sunny,180.18,204.26,67.2,26.06,Low,Habiganj,Ajmiriganj,Urban,SS_006,FDR_08,25,200,5,Yes,12077,0.49
2028-01-31 02:00:00,2028,1,31,2,0,27.17,68.93,0.0,1.76,Sunny,163.35,185.81,66.06,24.52,Low,Sunamganj,Chhatak,Rural,SS_027,FDR_05,6,300,10,No,1637,0.2
2028-01-31 04:00:00,2028,1,31,4,0,26.14,72.98,0.0,1.79,Sunny,154.29,171.3,60.87,11.01,Low,Habiganj,Bahubal,Rural,SS_022,FDR_10,14,350,2,Yes,1717,0.19
2028-01-31 06:00:00,2028,1,31,6,0,26.38,75.7,0.0,1.61,Sunny,158.18,170.18,61.14,25.04,Low,Habiganj,Madhabpur,Rural,SS_038,FDR_11,23,300,3,Yes,1456,0.18
2028-01-31 08:00:00,2028,1,31,8,0,27.49,75.75,0.0,1.96,Sunny,173.6,180.08,72.47,43.07,Medium,Sylhet,Osmani Nagar,Urban,SS_039,FDR_18,19,300,9,Yes,15280,0.47
2028-01-31 10:00:00,2028,1,31,10,0,29.13,73.48,0.0,2.01,Sunny,189.39,195.08,75.88,58.87,Medium,Habiganj,Ajmiriganj,Urban,SS_015,FDR_11,20,350,6,Yes,7358,0.57
2028-01-31 12:00:00,2028,1,31,12,0,31.2,73.07,0.0,2.22,Sunny,195.63,204.53,78.18,63.56,High,Sylhet,Jaintiapur,Rural,SS_002,FDR_19,23,200,7,Yes,1417,0.19
2028-01-31 14:00:00,2028,1,31,14,0,32.64,69.04,0.0,2.36,Sunny,196.42,208.03,72.82,49.69,Medium,Sunamganj,Jamalganj,Rural,SS_002,FDR_13,11,400,8,No,900,0.25
2028-01-31 16:00:00,2028,1,31,16,0,33.54,65.49,0.0,2.88,Sunny,198.14,211.87,78.03,58.8,Medium,Moulvibazar,Moulvibazar Sadar,Urban,SS_022,FDR_08,14,200,10,No,18389,0.48
2028-01-31 18:00:00,2028,1,31,18,0,33.42,63.61,0.0,3.41,Sunny,213.6,228.76,78.31,66.23,High,Sylhet,Sylhet Sadar,Urban,SS_042,FDR_13,15,250,1,No,13041,0.5
2028-01-31 20:00:00,2028,1,31,20,0,32.47,63.69,0.0,3.32,Sunny,234.79,250.03,88.73,77.03,High,Habiganj,Lakhai,Rural,SS_027,FDR_17,23,350,9,Yes,886,0.3
2028-01-31 22:00:00,2028,1,31,22,0,30.77,65.36,0.0,3.02,Sunny,229.6,253.75,82.69,57.36,Medium,Sylhet,Golapganj,Rural,SS_021,FDR_01,7,400,7,No,1000,0.28
2028-02-01 00:00:00,2028,2,1,0,1,28.47,68.34,0.0,2.71,Sunny,199.94,228.43,73.12,34.42,Medium,Moulvibazar,Sreemangal,Rural,SS_050,FDR_19,25,400,4,No,684,0.28
2028-02-01 02:00:00,2028,2,1,2,1,26.61,72.73,0.0,2.48,Sunny,177.24,203.48,65.37,26.14,Low,Habiganj,Nabiganj,Rural,SS_025,FDR_15,9,250,5,No,1567,0.21
2028-02-01 04:00:00,2028,2,1,4,1,26.18,74.65,0.0,2.56,Sunny,165.58,185.82,61.92,13.63,Low,Sunamganj,Chhatak,Rural,SS_043,FDR_15,10,400,8,Yes,1344,0.06
2028-02-01 06:00:00,2028,2,1,6,1,26.58,75.84,0.0,2.56,Sunny,167.65,182.69,69.08,36.3,Medium,Moulvibazar,Juri,Rural,SS_008,FDR_13,23,300,10,Yes,1981,0.13
2028-02-01 08:00:00,2028,2,1,8,1,27.54,76.51,0.0,3.14,Sunny,181.58,191.73,70.14,36.94,Medium,Habiganj,Habiganj Sadar,Urban,SS_044,FDR_17,11,200,6,Yes,8818,0.51
2028-02-01 10:00:00,2028,2,1,10,1,29.22,74.54,0.0,2.61,Sunny,193.34,203.01,75.37,51.54,Medium,Sunamganj,Jamalganj,Rural,SS_037,FDR_08,8,350,8,Yes,517,0.23
2028-02-01 12:00:00,2028,2,1,12,1,31.39,70.98,0.0,2.94,Sunny,196.61,207.48,77.56,54.9,Medium,Sunamganj,Bishwamvarpur,Rural,SS_025,FDR_19,21,400,1,Yes,1877,0.28
2028-02-01 14:00:00,2028,2,1,14,1,32.71,69.82,0.0,3.1,Sunny,199.01,210.9,75.0,52.53,Medium,Sunamganj,Dowarabazar,Rural,SS_004,FDR_14,23,200,4,Yes,1324,0.04
2028-02-01 16:00:00,2028,2,1,16,1,33.52,66.68,0.0,2.91,Sunny,201.41,215.03,76.61,53.06,Medium,Sylhet,Gowainghat,Rural,SS_022,FDR_14,9,400,10,No,1917,0.05
2028-02-01 18:00:00,2028,2,1,18,1,33.3,66.5,0.0,2.56,Sunny,214.58,230.96,82.28,63.82,High,Sunamganj,Sunamganj Sadar,Urban,SS_002,FDR_07,18,400,9,Yes,5213,0.48
2028-02-01 20:00:00,2028,2,1,20,1,32.34,64.78,0.0,2.27,Sunny,235.44,250.4,85.0,71.74,High,Sunamganj,Dharmapasha,Rural,SS_010,FDR_06,18,200,9,Yes,1676,0.29
2028-02-01 22:00:00,2028,2,1,22,1,30.67,66.33,0.0,2.92,Sunny,228.06,253.3,80.09,61.81,High,Moulvibazar,Kamalganj,Rural,SS_008,FDR_08,9,250,5,No,799,0.01
2028-02-02 00:00:00,2028,2,2,0,2,28.48,69.74,0.0,2.6,Sunny,197.65,227.2,74.77,39.62,Medium,Sylhet,Dakshin Surma,Rural,SS_042,FDR_09,14,350,2,Yes,698,0.25
2028-02-02 02:00:00,2028,2,2,2,2,26.81,71.25,0.0,2.55,Sunny,172.25,200.82,62.67,18.67,Low,Sunamganj,Derai,Rural,SS_006,FDR_14,24,350,2,Yes,1098,0.16
2028-02-02 04:00:00,2028,2,2,4,2,25.97,75.13,0.0,2.8,Sunny,159.17,182.07,63.47,18.74,Low,Moulvibazar,Barlekha,Rural,SS_012,FDR_17,9,300,8,Yes,918,0.0
2028-02-02 06:00:00,2028,2,2,6,2,26.32,75.74,0.0,3.14,Sunny,158.97,175.97,61.73,21.11,Low,Sunamganj,Dharmapasha,Rural,SS_049,FDR_15,25,200,1,Yes,514,0.05
2028-02-02 08:00:00,2028,2,2,8,2,27.5,75.88,0.0,3.24,Sunny,173.74,183.4,68.26,41.22,Medium,Moulvibazar,Juri,Rural,SS_015,FDR_04,8,350,0,No,971,0.01
2028-02-02 10:00:00,2028,2,2,10,2,29.28,75.04,0.0,3.09,Sunny,186.01,194.6,73.93,57.15,Medium,Habiganj,Nabiganj,Rural,SS_047,FDR_06,23,350,10,Yes,1157,0.27
2028-02-02 12:00:00,2028,2,2,12,2,31.08,72.29,0.0,3.08,Sunny,190.38,200.4,74.18,57.72,Medium,Habiganj,Shaistaganj,Rural,SS_047,FDR_09,8,400,0,No,861,0.06
2028-02-02 14:00:00,2028,2,2,14,2,33.09,69.91,0.0,2.86,Sunny,195.08,206.52,78.01,64.43,High,Sunamganj,Jamalganj,Rural,SS_033,FDR_17,5,350,2,Yes,1934,0.24
2028-02-02 16:00:00,2028,2,2,16,2,33.79,67.32,0.0,3.24,Sunny,199.68,211.66,78.3,60.55,High,Moulvibazar,Barlekha,Rural,SS_012,FDR_17,25,200,1,Yes,1203,0.2
2028-02-02 18:00:00,2028,2,2,18,2,33.5,66.74,0.0,3.67,Sunny,211.47,221.5,79.62,67.12,High,Habiganj,Lakhai,Rural,SS_042,FDR_11,22,400,1,Yes,1436,0.03
2028-02-02 20:00:00,2028,2,2,20,2,32.47,65.51,0.0,4.0,Sunny,232.42,240.95,84.97,83.17,High,Moulvibazar,Sreemangal,Rural,SS_025,FDR_07,23,300,6,Yes,1192,0.07
2028-02-02 22:00:00,2028,2,2,22,2,30.7,66.89,0.0,4.16,Sunny,225.4,241.15,85.36,75.96,High,Sunamganj,Sullah,Rural,SS_046,FDR_06,22,400,2,Yes,1071,0.24
2028-02-03 00:00:00,2028,2,3,0,3,28.77,69.93,0.0,4.35,Sunny,195.13,216.17,71.21,34.77,Medium,Sylhet,Golapganj,Rural,SS_044,FDR_12,23,200,2,Yes,1064,0.26
2028-02-03 02:00:00,2028,2,3,2,3,27.12,71.11,0.0,3.86,Sunny,170.67,188.49,65.11,20.98,Low,Sylhet,Zakiganj,Rural,SS_008,FDR_11,5,250,9,No,1844,0.05
2028-02-03 04:00:00,2028,2,3,4,3,26.58,72.45,0.0,3.69,Sunny,159.21,171.66,64.1,30.3,Medium,Habiganj,Bahubal,Rural,SS_022,FDR_07,9,350,5,No,708,0.18
2028-02-03 06:00:00,2028,2,3,6,3,26.63,74.27,0.0,3.57,Sunny,159.5,167.66,63.31,29.61,Low,Habiganj,Nabiganj,Rural,SS_040,FDR_02,8,250,6,No,1648,0.26
2028-02-03 08:00:00,2028,2,3,8,3,28.06,73.17,0.0,3.11,Sunny,173.6,174.64,71.66,59.6,Medium,Habiganj,Baniachang,Rural,SS_005,FDR_13,19,400,4,Yes,1563,0.1
2028-02-03 10:00:00,2028,2,3,10,3,29.57,73.08,0.0,2.97,Sunny,184.79,186.04,74.42,59.84,Medium,Habiganj,Shaistaganj,Rural,SS_043,FDR_16,5,400,10,Yes,1538,0.29
2028-02-03 12:00:00,2028,2,3,12,3,31.7,70.53,0.0,2.66,Sunny,189.68,193.14,72.8,66.67,High,Sylhet,Osmani Nagar,Urban,SS_016,FDR_16,25,250,1,No,14375,0.59
2028-02-03 14:00:00,2028,2,3,14,3,33.3,68.2,0.0,3.08,Sunny,192.92,194.72,73.52,71.41,High,Moulvibazar,Kulaura,Rural,SS_014,FDR_11,16,350,0,No,1863,0.22
2028-02-03 16:00:00,2028,2,3,16,3,34.07,66.2,0.0,2.78,Sunny,198.01,200.05,79.08,76.75,High,Habiganj,Habiganj Sadar,Urban,SS_027,FDR_14,16,350,8,No,7253,0.54
2028-02-03 18:00:00,2028,2,3,18,3,33.81,63.68,0.0,2.9,Sunny,211.67,222.81,82.27,73.4,High,Habiganj,Habiganj Sadar,Urban,SS_040,FDR_20,12,400,4,No,10862,0.43
2028-02-03 20:00:00,2028,2,3,20,3,32.34,63.89,0.0,3.28,Sunny,228.44,241.87,83.84,68.61,High,Sylhet,Bishwanath,Rural,SS_038,FDR_06,16,200,1,No,894,0.03
2028-02-03 22:00:00,2028,2,3,22,3,30.54,65.06,0.0,3.04,Sunny,223.31,246.31,82.87,55.31,Medium,Sylhet,Companiganj,Rural,SS_037,FDR_19,18,350,3,Yes,1041,0.18
2028-02-04 00:00:00,2028,2,4,0,4,28.38,66.92,0.0,3.5,Sunny,193.95,222.09,68.96,26.78,Low,Sunamganj,Bishwamvarpur,Rural,SS_019,FDR_06,23,200,8,No,668,0.18
2028-02-04 02:00:00,2028,2,4,2,4,26.83,68.83,0.0,3.54,Sunny,171.19,198.06,62.0,8.98,Low,Sylhet,Balaganj,Rural,SS_001,FDR_02,6,250,4,No,1750,0.06
2028-02-04 04:00:00,2028,2,4,4,4,26.04,71.87,0.0,3.2,Sunny,156.43,178.16,58.6,12.11,Low,Sylhet,Beanibazar,Rural,SS_029,FDR_15,16,300,5,Yes,552,0.02
2028-02-04 06:00:00,2028,2,4,6,4,26.37,74.53,0.0,3.0,Sunny,154.64,170.44,60.73,21.48,Low,Sylhet,Jaintiapur,Rural,SS_012,FDR_10,19,300,5,No,846,0.14
2028-02-04 08:00:00,2028,2,4,8,4,27.86,76.44,0.0,3.15,Sunny,169.03,176.99,70.33,38.2,Medium,Sunamganj,Bishwamvarpur,Rural,SS_017,FDR_18,5,350,7,Yes,505,0.1
2028-02-04 10:00:00,2028,2,4,10,4,29.42,75.78,0.0,3.05,Sunny,184.29,189.84,74.13,60.05,High,Sylhet,Sylhet Sadar,Urban,SS_020,FDR_20,18,350,5,Yes,7624,0.49
2028-02-04 12:00:00,2028,2,4,12,4,31.49,72.31,0.0,2.91,Sunny,187.94,198.2,72.87,51.0,Medium,Moulvibazar,Kulaura,Rural,SS_035,FDR_12,9,250,1,Yes,1625,0.01
2028-02-04 14:00:00,2028,2,4,14,4,32.89,69.28,0.0,3.39,Sunny,188.0,201.88,74.6,49.45,Medium,Habiganj,Nabiganj,Rural,SS_003,FDR_11,11,250,10,No,1687,0.29
2028-02-04 16:00:00,2028,2,4,16,4,33.98,67.26,0.0,3.25,Sunny,192.55,205.45,75.68,62.46,High,Sylhet,Balaganj,Rural,SS_002,FDR_15,11,250,8,Yes,851,0.09
2028-02-04 18:00:00,2028,2,4,18,4,33.46,64.28,0.0,3.43,Sunny,206.78,220.73,75.64,62.38,High,Habiganj,Nabiganj,Rural,SS_026,FDR_04,12,250,4,Yes,918,0.17
2028-02-04 20:00:00,2028,2,4,20,4,32.5,62.88,0.0,3.78,Sunny,227.57,241.59,86.16,70.69,High,Habiganj,Shaistaganj,Rural,SS_043,FDR_09,25,400,8,Yes,973,0.24
2028-02-04 22:00:00,2028,2,4,22,4,30.81,64.11,0.0,3.88,Sunny,221.49,246.58,81.09,60.08,High,Sunamganj,Sunamganj Sadar,Urban,SS_001,FDR_16,7,250,1,No,19421,0.55
2028-02-05 00:00:00,2028,2,5,0,5,28.55,65.43,0.0,3.51,Sunny,188.72,219.52,69.6,33.84,Medium,Habiganj,Madhabpur,Rural,SS_050,FDR_01,24,300,1,Yes,1565,0.29
