datetime,year,month,day,hour,weekday,temperature,humidity,rainfall,wind_speed,weather_state,electricity_demand,renewable_generation,transformer_load,risk_score,risk_level,district,upazila,area_type,substation_id,feeder_id,transformer_age,transformer_capacity,outage_history,maintenance_due,population_density,industrial_load_ratio
2022-03-07 02:00:00,2022,3,7,2,0,22.3,67.0,0.0,9.6,Sunny,97.61,9.76,39.05,49.52,Low,Chandpur,Haimchar,Rural,SS_007,FDR_15,20,200,6,Yes,1435,0.0
2022-03-07 02:00:00,2022,3,7,2,0,21.5,61.0,0.0,6.8,Sunny,78.66,7.87,31.46,40.49,Low,Cumilla,Barura,Rural,SS_007,FDR_20,21,350,6,Yes,1142,0.13
2022-03-07 02:00:00,2022,3,7,2,0,22.3,67.0,0.0,9.6,Sunny,846.23,84.62,338.49,98.12,High,Chandpur,Chandpur Sadar,Urban,SS_020,FDR_19,9,400,1,No,13022,0.57
2022-03-07 02:00:00,2022,3,7,2,0,20.6,70.0,0.0,5.4,Sunny,73.92,7.39,29.57,44.78,Low,Brahmanbaria,Nabinagar,Rural,SS_026,FDR_18,20,200,5,Yes,1144,0.08
2022-03-07 02:00:00,2022,3,7,2,0,20.1,70.0,0.0,6.6,Cloudy,81.89,8.19,32.76,33.36,Low,Chattogram,Chandanaish,Rural,SS_025,FDR_09,16,350,9,Yes,1247,0.05
2022-03-07 02:00:00,2022,3,7,2,0,20.1,70.0,0.0,6.6,Cloudy,81.89,8.19,32.76,33.36,Low,Chattogram,Chandanaish,Rural,SS_025,FDR_09,16,350,9,Yes,1247,0.05
2022-03-07 04:00:00,2022,3,7,4,0,26.8,49.0,0.0,4.7,Cloudy,69.15,6.92,27.66,20.06,Low,Chattogram,Hathazari,Rural,SS_042,FDR_15,6,250,3,Yes,1005,0.22
2022-03-07 04:00:00,2022,3,7,4,0,28.9,41.0,0.0,8.0,Sunny,62.48,6.25,24.99,35.5,Low,Lakshmipur,Raipur,Rural,SS_022,FDR_08,17,250,4,No,920,0.02
2022-03-07 04:00:00,2022,3,7,4,0,28.6,41.0,0.0,9.0,Sunny,42.28,4.23,16.91,18.33,Low,Noakhali,Subarnachar,Rural,SS_004,FDR_09,9,350,10,Yes,633,0.12
2022-03-07 04:00:00,2022,3,7,4,0,25.7,57.0,0.0,8.6,Cloudy,85.05,8.51,34.02,22.01,Low,Cox's Bazar,Pekua,Rural,SS_045,FDR_05,9,400,10,Yes,1256,0.17
2022-03-07 04:00:00,2022,3,7,4,0,26.9,50.0,0.0,11.0,Sunny,100.87,10.09,40.35,50.17,Low,Chandpur,Haimchar,Rural,SS_007,FDR_15,20,200,6,Yes,1435,0.0
2022-03-07 06:00:00,2022,3,7,6,0,31.1,26.0,0.0,3.3,Sunny,111.95,11.2,44.78,40.43,Low,Rangamati,Kawkhali,Rural,SS_011,FDR_12,17,300,1,No,1662,0.18
2022-03-07 06:00:00,2022,3,7,6,0,31.1,26.0,0.0,3.3,Sunny,67.62,6.76,27.05,33.32,Low,Rangamati,Belaichhari,Rural,SS_042,FDR_18,15,250,6,Yes,967,0.12
2022-03-07 06:00:00,2022,3,7,6,0,32.5,25.0,0.0,4.8,Sunny,95.03,9.5,38.01,35.0,Low,Bandarban,Ali Kadam,Rural,SS_016,FDR_15,17,400,2,Yes,1419,0.07
2022-03-07 06:00:00,2022,3,7,6,0,31.1,26.0,0.0,3.3,Sunny,108.12,10.81,43.25,23.42,Low,Rangamati,Langadu,Rural,SS_029,FDR_14,6,300,2,Yes,1549,0.03
2022-03-07 08:00:00,2022,3,7,8,0,33.9,25.0,0.0,6.6,Sunny,177.94,17.79,71.18,59.97,Low,Khagrachhari,Lakshmichhari,Rural,SS_049,FDR_03,21,250,3,No,1786,0.15
2022-03-07 08:00:00,2022,3,7,8,0,33.3,24.0,0.0,6.5,Sunny,161.74,16.17,64.69,56.35,Low,Rangamati,Barkal,Rural,SS_049,FDR_14,16,200,2,No,1729,0.09
2022-03-07 08:00:00,2022,3,7,8,0,32.6,32.0,0.0,10.4,Sunny,107.26,10.73,42.9,45.23,Low,Chandpur,Shahrasti,Rural,SS_016,FDR_13,23,400,4,Yes,1105,0.3
2022-03-07 08:00:00,2022,3,7,8,0,31.4,40.0,0.0,9.8,Sunny,121.76,12.18,48.71,52.24,Low,Chattogram,Lohagara,Rural,SS_008,FDR_18,24,300,1,Yes,1196,0.03
2022-03-07 10:00:00,2022,3,7,10,0,32.6,29.0,0.0,10.0,Sunny,118.89,11.89,47.56,28.02,Low,Chandpur,Matlab North,Rural,SS_012,FDR_06,6,250,5,Yes,1283,0.19
2022-03-07 10:00:00,2022,3,7,10,0,32.7,31.0,0.0,7.2,Sunny,160.63,16.06,64.25,58.92,Low,Brahmanbaria,Bancharampur,Rural,SS_004,FDR_06,25,300,9,Yes,1665,0.28
2022-03-07 10:00:00,2022,3,7,10,0,34.6,21.0,0.0,1.1,Sunny,162.3,16.23,64.92,51.64,Low,Noakhali,Hatiya,Rural,SS_036,FDR_17,20,300,7,Yes,1627,0.1
2022-03-07 10:00:00,2022,3,7,10,0,27.0,65.0,0.0,15.4,Sunny,1651.54,165.15,660.62,196.25,High,Cox's Bazar,Cox's Bazar Sadar,Urban,SS_025,FDR_01,5,350,1,No,17846,0.56
2022-03-07 12:00:00,2022,3,7,12,0,29.7,25.0,0.0,11.9,Sunny,176.53,17.65,70.61,37.15,Low,Noakhali,Companiganj,Rural,SS_027,FDR_16,13,400,5,No,1914,0.14
2022-03-07 12:00:00,2022,3,7,12,0,27.7,34.0,0.0,10.3,Sunny,131.35,13.14,52.54,37.14,Low,Khagrachhari,Manikchhari,Rural,SS_006,FDR_20,16,400,8,Yes,1447,0.17
2022-03-07 12:00:00,2022,3,7,12,0,26.3,43.0,0.0,9.6,Sunny,125.87,12.59,50.35,24.59,Low,Rangamati,Juraichhari,Rural,SS_049,FDR_09,8,400,9,Yes,1378,0.25
2022-03-07 12:00:00,2022,3,7,12,0,28.0,47.0,0.0,9.0,Sunny,132.88,13.29,53.15,56.58,Low,Chandpur,Haimchar,Rural,SS_007,FDR_15,20,200,6,Yes,1435,0.0
2022-03-07 14:00:00,2022,3,7,14,0,23.1,57.0,0.0,6.6,Sunny,71.71,7.17,28.68,45.56,Low,Rangamati,Kaptai,Rural,SS_020,FDR_11,24,300,9,Yes,793,0.17
2022-03-07 14:00:00,2022,3,7,14,0,25.6,38.0,0.0,8.5,Sunny,86.19,8.62,34.47,39.29,Low,Lakshmipur,Raipur,Rural,SS_022,FDR_08,17,250,4,No,920,0.02
2022-03-07 14:00:00,2022,3,7,14,0,23.1,57.0,0.0,6.6,Sunny,1392.73,139.27,557.09,252.84,High,Rangamati,Rangamati Sadar,Urban,SS_010,FDR_03,20,250,6,Yes,15372,0.52
2022-03-07 14:00:00,2022,3,7,14,0,22.2,69.0,0.0,4.0,Sunny,165.4,16.54,66.16,28.54,Low,Chattogram,Sitakunda,Rural,SS_005,FDR_15,8,400,3,Yes,1835,0.3
2022-03-07 14:00:00,2022,3,7,14,0,26.7,55.0,0.0,11.4,Sunny,96.17,9.62,38.47,40.99,Low,Chandpur,Kachua,Rural,SS_049,FDR_04,20,350,8,Yes,1113,0.27
2022-03-07 16:00:00,2022,3,7,16,0,22.3,44.0,0.0,11.0,Sunny,137.6,13.76,55.04,50.52,Low,Noakhali,Senbagh,Rural,SS_045,FDR_06,19,250,4,Yes,1491,0.08
2022-03-07 16:00:00,2022,3,7,16,0,25.3,63.0,0.0,9.4,Sunny,1173.15,117.32,469.26,130.82,High,Chandpur,Chandpur Sadar,Urban,SS_020,FDR_19,9,400,1,No,13022,0.57
2022-03-07 16:00:00,2022,3,7,16,0,23.3,46.0,0.0,11.4,Sunny,103.76,10.38,41.51,56.75,Low,Feni,Chhagalnaiya,Rural,SS_024,FDR_05,24,200,4,No,1169,0.22
2022-03-07 16:00:00,2022,3,7,16,0,20.8,76.0,0.0,7.2,Sunny,162.54,16.25,65.02,55.01,Low,Chattogram,Boalkhali,Rural,SS_008,FDR_13,15,200,1,No,1787,0.19
2022-03-07 16:00:00,2022,3,7,16,0,22.3,44.0,0.0,11.0,Sunny,56.76,5.68,22.7,19.99,Low,Noakhali,Subarnachar,Rural,SS_004,FDR_09,9,350,10,Yes,633,0.12
2022-03-07 18:00:00,2022,3,7,18,0,22.5,77.0,0.0,8.1,Sunny,118.62,11.86,47.45,29.86,Low,Chandpur,Matlab South,Rural,SS_030,FDR_10,12,400,7,Yes,1404,0.28
2022-03-07 18:00:00,2022,3,7,18,0,21.6,68.0,0.0,7.1,Sunny,66.39,6.64,26.56,31.28,Low,Cumilla,Daudkandi,Rural,SS_016,FDR_05,12,200,7,No,718,0.23
2022-03-07 18:00:00,2022,3,7,18,0,22.5,77.0,0.0,8.1,Sunny,103.9,10.39,41.56,41.87,Low,Chandpur,Kachua,Rural,SS_049,FDR_04,20,350,8,Yes,1113,0.27
2022-03-07 18:00:00,2022,3,7,18,0,22.4,58.0,0.0,7.4,Sunny,139.08,13.91,55.63,62.32,Medium,Noakhali,Sonaimuri,Rural,SS_009,FDR_09,23,200,8,No,1633,0.09
2022-03-07 20:00:00,2022,3,7,20,0,19.2,68.0,0.0,3.1,Sunny,1363.53,136.35,545.41,211.8,High,Bandarban,Bandarban Sadar,Urban,SS_034,FDR_02,20,300,3,No,15125,0.43
2022-03-07 20:00:00,2022,3,7,20,0,19.5,87.0,0.0,7.2,Sunny,137.25,13.73,54.9,61.95,Medium,Cox's Bazar,Kutubdia,Rural,SS_016,FDR_13,23,200,7,No,1666,0.07
2022-03-07 20:00:00,2022,3,7,20,0,21.7,84.0,0.0,7.9,Sunny,152.85,15.28,61.14,30.97,Low,Chandpur,Haziganj,Rural,SS_022,FDR_18,9,350,6,No,1783,0.22
2022-03-07 20:00:00,2022,3,7,20,0,20.3,78.0,0.0,8.7,Sunny,140.79,14.08,56.32,35.66,Low,Lakshmipur,Ramgati,Rural,SS_027,FDR_17,5,200,2,No,1475,0.13
2022-03-07 22:00:00,2022,3,7,22,0,20.7,71.0,0.0,3.6,Sunny,65.15,6.51,26.06,31.03,Low,Cumilla,Daudkandi,Rural,SS_016,FDR_05,12,200,7,No,718,0.23
2022-03-07 22:00:00,2022,3,7,22,0,20.7,71.0,0.0,3.6,Sunny,104.01,10.4,41.6,35.8,Low,Cumilla,Lalmai,Rural,SS_038,FDR_08,10,200,4,No,1117,0.26
2022-03-07 22:00:00,2022,3,7,22,0,16.8,96.0,0.0,2.9,Sunny,115.06,11.51,46.03,39.51,Low,Chattogram,Satkania,Rural,SS_042,FDR_04,11,200,1,No,1194,0.24
2022-03-07 22:00:00,2022,3,7,22,0,20.2,71.0,0.0,0.7,Sunny,105.98,10.6,42.39,51.2,Low,Brahmanbaria,Nabinagar,Rural,SS_026,FDR_18,20,200,5,Yes,1144,0.08
2022-03-07 22:00:00,2022,3,7,22,0,18.9,83.0,0.0,8.8,Sunny,60.8,6.08,24.32,20.45,Low,Noakhali,Subarnachar,Rural,SS_004,FDR_09,9,350,10,Yes,633,0.12
2022-03-08 00:00:00,2022,3,8,0,1,18.1,93.0,0.0,7.2,Sunny,56.96,5.7,22.79,38.7,Low,Lakshmipur,Ramganj,Rural,SS_010,FDR_05,22,400,3,Yes,857,0.03
2022-03-08 00:00:00,2022,3,8,0,1,16.3,96.0,0.0,5.1,Sunny,1236.29,123.63,494.51,230.81,High,Chattogram,Karnaphuli,Urban,SS_004,FDR_04,22,250,4,Yes,17977,0.54
2022-03-08 00:00:00,2022,3,8,0,1,17.6,87.0,0.0,6.0,Sunny,132.6,13.26,53.04,30.15,Low,Cumilla,Chandina,Rural,SS_042,FDR_11,10,350,9,Yes,1883,0.06
2022-03-08 00:00:00,2022,3,8,0,1,17.6,87.0,0.0,6.0,Sunny,50.77,5.08,20.31,28.15,Low,Cumilla,Daudkandi,Rural,SS_016,FDR_05,12,200,7,No,718,0.23
2022-03-08 02:00:00,2022,3,8,2,1,21.5,73.0,0.0,4.7,Sunny,96.68,9.67,38.67,33.67,Low,Khagrachhari,Manikchhari,Rural,SS_006,FDR_20,16,400,8,Yes,1447,0.17
2022-03-08 02:00:00,2022,3,8,2,1,21.6,73.0,0.0,2.4,Sunny,107.39,10.74,42.95,45.24,Low,Brahmanbaria,Kasba,Rural,SS_018,FDR_06,23,400,9,Yes,1507,0.29
2022-03-08 02:00:00,2022,3,8,2,1,22.0,76.0,0.0,4.7,Sunny,132.03,13.2,52.81,53.6,Low,Cox's Bazar,Maheshkhali,Rural,SS_021,FDR_08,24,300,0,Yes,1875,0.19
2022-03-08 02:00:00,2022,3,8,2,1,22.5,70.0,0.0,2.9,Sunny,94.52,9.45,37.81,27.45,Low,Cumilla,Debidwar,Rural,SS_034,FDR_18,12,400,2,Yes,1406,0.18
2022-03-08 02:00:00,2022,3,8,2,1,23.2,70.0,0.0,6.3,Sunny,121.94,12.19,48.78,27.44,Low,Chandpur,Haziganj,Rural,SS_022,FDR_18,9,350,6,No,1783,0.22
2022-03-08 04:00:00,2022,3,8,4,1,27.5,52.0,0.0,10.4,Sunny,78.68,7.87,31.47,38.99,Low,Chandpur,Kachua,Rural,SS_049,FDR_04,20,350,8,Yes,1113,0.27
2022-03-08 04:00:00,2022,3,8,4,1,28.3,55.0,0.0,3.2,Sunny,121.79,12.18,48.72,61.86,Medium,Chattogram,Rauzan,Rural,SS_038,FDR_08,25,200,5,Yes,1792,0.02
2022-03-08 04:00:00,2022,3,8,4,1,27.7,52.0,0.0,1.9,Sunny,121.2,12.12,48.48,31.39,Low,Brahmanbaria,Akhaura,Rural,SS_030,FDR_18,8,250,10,Yes,1727,0.15
2022-03-08 04:00:00,2022,3,8,4,1,28.3,55.0,0.0,3.2,Sunny,99.83,9.98,39.93,21.91,Low,Chattogram,Sandwip,Rural,SS_037,FDR_19,7,350,0,Yes,1468,0.24
2022-03-08 04:00:00,2022,3,8,4,1,29.6,43.0,0.0,6.6,Sunny,62.5,6.25,25.0,39.25,Low,Lakshmipur,Ramganj,Rural,SS_010,FDR_05,22,400,3,Yes,857,0.03
2022-03-08 06:00:00,2022,3,8,6,1,28.2,66.0,0.0,10.9,Sunny,99.9,9.99,39.96,26.82,Low,Cox's Bazar,Eidgaon,Rural,SS_043,FDR_04,9,300,6,No,1332,0.29
2022-03-08 06:00:00,2022,3,8,6,1,32.5,32.0,0.0,4.6,Sunny,716.04,71.6,286.42,152.21,High,Cumilla,Cumilla Sadar Dakshin,Urban,SS_022,FDR_09,6,200,7,No,9573,0.47
2022-03-08 06:00:00,2022,3,8,6,1,32.5,32.0,0.0,4.6,Sunny,88.6,8.86,35.44,28.22,Low,Cumilla,Laksam,Rural,SS_046,FDR_07,7,200,4,No,1177,0.16
2022-03-08 08:00:00,2022,3,8,8,1,33.2,23.0,0.0,9.8,Sunny,136.06,13.61,54.42,25.61,Low,Rangamati,Juraichhari,Rural,SS_049,FDR_09,8,400,9,Yes,1378,0.25
2022-03-08 08:00:00,2022,3,8,8,1,30.9,42.0,0.0,11.2,Sunny,128.46,12.85,51.38,38.68,Low,Chattogram,Chandanaish,Rural,SS_025,FDR_09,16,350,9,Yes,1247,0.05
2022-03-08 08:00:00,2022,3,8,8,1,30.9,42.0,0.0,11.2,Sunny,128.46,12.85,51.38,38.68,Low,Chattogram,Chandanaish,Rural,SS_025,FDR_09,16,350,9,Yes,1247,0.05
2022-03-08 08:00:00,2022,3,8,8,1,33.3,32.0,0.0,6.1,Sunny,110.29,11.03,44.12,52.06,Low,Brahmanbaria,Nabinagar,Rural,SS_026,FDR_18,20,200,5,Yes,1144,0.08
2022-03-08 08:00:00,2022,3,8,8,1,34.0,25.0,0.0,6.1,Sunny,143.57,14.36,57.43,38.36,Low,Khagrachhari,Manikchhari,Rural,SS_006,FDR_20,16,400,8,Yes,1447,0.17
2022-03-08 08:00:00,2022,3,8,8,1,32.7,29.0,0.0,10.9,Sunny,1273.69,127.37,509.47,140.87,High,Chandpur,Chandpur Sadar,Urban,SS_020,FDR_19,9,400,1,No,13022,0.57
2022-03-08 10:00:00,2022,3,8,10,1,33.6,24.0,0.0,5.6,Sunny,161.15,16.12,64.46,45.42,Low,Cumilla,Meghna,Rural,SS_049,FDR_13,18,350,0,Yes,1618,0.24
2022-03-08 10:00:00,2022,3,8,10,1,27.4,74.0,0.0,14.6,Sunny,58.18,5.82,23.27,27.65,Low,Cox's Bazar,Ukhia,Rural,SS_004,FDR_03,14,350,9,No,590,0.0
2022-03-08 10:00:00,2022,3,8,10,1,29.8,42.0,0.0,10.9,Sunny,68.53,6.85,27.41,39.85,Low,Chattogram,Patiya,Rural,SS_004,FDR_08,22,400,8,No,675,0.22
2022-03-08 10:00:00,2022,3,8,10,1,31.7,30.0,0.0,11.3,Sunny,1600.08,160.01,640.03,286.01,High,Rangamati,Rangamati Sadar,Urban,SS_010,FDR_03,20,250,6,Yes,15372,0.52
2022-03-08 10:00:00,2022,3,8,10,1,34.3,18.0,0.0,9.1,Sunny,120.3,12.03,48.12,60.06,Medium,Feni,Chhagalnaiya,Rural,SS_024,FDR_05,24,200,4,No,1169,0.22
2022-03-08 12:00:00,2022,3,8,12,1,28.9,34.0,0.0,9.1,Sunny,1579.64,157.96,631.86,224.12,High,Cumilla,Cumilla Sadar Adarsha,Urban,SS_048,FDR_08,9,300,3,Yes,16489,0.42
2022-03-08 12:00:00,2022,3,8,12,1,25.6,39.0,0.0,7.2,Sunny,106.74,10.67,42.7,46.7,Low,Khagrachhari,Mahalchhari,Rural,SS_005,FDR_16,23,350,9,Yes,1062,0.18
2022-03-08 12:00:00,2022,3,8,12,1,25.3,46.0,0.0,10.4,Sunny,170.66,17.07,68.27,58.13,Low,Rangamati,Barkal,Rural,SS_049,FDR_14,16,200,2,No,1729,0.09
2022-03-08 12:00:00,2022,3,8,12,1,25.8,52.0,0.0,7.7,Sunny,127.5,12.75,51.0,38.25,Low,Bandarban,Ali Kadam,Rural,SS_016,FDR_15,17,400,2,Yes,1419,0.07
2022-03-08 14:00:00,2022,3,8,14,1,21.2,86.0,0.0,10.4,Sunny,110.6,11.06,44.24,50.75,Low,Chattogram,Lohagara,Rural,SS_008,FDR_18,24,300,1,Yes,1196,0.03
2022-03-08 14:00:00,2022,3,8,14,1,25.9,46.0,0.0,13.8,Sunny,64.25,6.43,25.7,34.93,Low,Brahmanbaria,Bijoynagar,Rural,SS_028,FDR_11,19,400,1,Yes,687,0.07
2022-03-08 14:00:00,2022,3,8,14,1,21.2,86.0,0.0,10.4,Sunny,157.36,15.74,62.94,53.97,Low,Chattogram,Boalkhali,Rural,SS_008,FDR_13,15,200,1,No,1787,0.19
2022-03-08 14:00:00,2022,3,8,14,1,21.2,86.0,0.0,10.4,Sunny,127.42,12.74,50.97,30.89,Low,Chattogram,Rangunia,Rural,SS_014,FDR_18,7,250,8,No,1317,0.3
2022-03-08 14:00:00,2022,3,8,14,1,22.2,64.0,0.0,5.4,Sunny,153.58,15.36,61.43,45.98,Low,Rangamati,Kawkhali,Rural,SS_011,FDR_12,17,300,1,No,1662,0.18
2022-03-08 16:00:00,2022,3,8,16,1,24.2,58.0,0.0,10.5,Sunny,157.23,15.72,62.89,37.16,Low,Brahmanbaria,Akhaura,Rural,SS_030,FDR_18,8,250,10,Yes,1727,0.15
2022-03-08 16:00:00,2022,3,8,16,1,19.1,69.0,0.0,8.7,Sunny,85.46,8.55,34.18,36.89,Low,Khagrachhari,Guimara,Rural,SS_024,FDR_01,17,300,10,Yes,938,0.1
2022-03-08 16:00:00,2022,3,8,16,1,25.3,65.0,0.0,10.1,Sunny,131.22,13.12,52.49,56.24,Low,Chandpur,Haimchar,Rural,SS_007,FDR_15,20,200,6,Yes,1435,0.0
2022-03-08 16:00:00,2022,3,8,16,1,22.7,66.0,0.0,9.8,Sunny,171.38,17.14,68.55,34.59,Low,Cumilla,Chandina,Rural,SS_042,FDR_11,10,350,9,Yes,1883,0.06
2022-03-08 16:00:00,2022,3,8,16,1,24.6,50.0,0.0,8.2,Sunny,113.23,11.32,45.29,58.65,Low,Feni,Chhagalnaiya,Rural,SS_024,FDR_05,24,200,4,No,1169,0.22
2022-03-08 18:00:00,2022,3,8,18,1,22.0,65.0,0.0,9.8,Sunny,168.25,16.82,67.3,36.32,Low,Noakhali,Companiganj,Rural,SS_027,FDR_16,13,400,5,No,1914,0.14
2022-03-08 18:00:00,2022,3,8,18,1,18.1,82.0,0.0,4.6,Sunny,130.34,13.03,52.14,38.53,Low,Bandarban,Ali Kadam,Rural,SS_016,FDR_15,17,400,2,Yes,1419,0.07
2022-03-08 18:00:00,2022,3,8,18,1,18.7,67.0,0.0,5.8,Sunny,95.31,9.53,38.12,45.39,Low,Khagrachhari,Mahalchhari,Rural,SS_005,FDR_16,23,350,9,Yes,1062,0.18
2022-03-08 18:00:00,2022,3,8,18,1,19.3,91.0,0.0,4.5,Sunny,124.25,12.43,49.7,30.07,Low,Cox's Bazar,Eidgaon,Rural,SS_043,FDR_04,9,300,6,No,1332,0.29
2022-03-08 18:00:00,2022,3,8,18,1,19.2,83.0,0.0,7.1,Sunny,1413.8,141.38,565.52,256.21,High,Rangamati,Rangamati Sadar,Urban,SS_010,FDR_03,20,250,6,Yes,15372,0.52
2022-03-08 20:00:00,2022,3,8,20,1,17.8,78.0,0.0,3.8,Sunny,138.2,13.82,55.28,32.29,Low,Bandarban,Naikhongchhari,Rural,SS_027,FDR_20,11,350,2,Yes,1523,0.18
2022-03-08 20:00:00,2022,3,8,20,1,21.0,78.0,0.0,5.0,Sunny,131.69,13.17,52.68,25.17,Low,Rangamati,Juraichhari,Rural,SS_049,FDR_09,8,400,9,Yes,1378,0.25
2022-03-08 20:00:00,2022,3,8,20,1,21.0,74.0,0.0,6.6,Sunny,85.87,8.59,34.35,33.95,Low,Noakhali,Chatkhil,Rural,SS_002,FDR_16,15,300,3,Yes,934,0.11
2022-03-08 20:00:00,2022,3,8,20,1,17.4,94.0,0.0,5.4,Sunny,110.73,11.07,44.29,50.76,Low,Chattogram,Lohagara,Rural,SS_008,FDR_18,24,300,1,Yes,1196,0.03
2022-03-08 20:00:00,2022,3,8,20,1,22.5,65.0,0.0,5.6,Sunny,132.97,13.3,53.19,32.73,Low,Feni,Daganbhuiyan,Rural,SS_031,FDR_10,10,300,3,No,1459,0.29
2022-03-08 22:00:00,2022,3,8,22,1,18.8,87.0,0.0,8.4,Sunny,112.67,11.27,45.07,43.53,Low,Cumilla,Muradnagar,Rural,SS_025,FDR_11,17,250,9,Yes,1191,0.23
2022-03-08 22:00:00,2022,3,8,22,1,19.9,88.0,0.0,9.7,Sunny,131.1,13.11,52.44,31.11,Low,Chandpur,Matlab South,Rural,SS_030,FDR_10,12,400,7,Yes,1404,0.28
2022-03-08 22:00:00,2022,3,8,22,1,19.1,88.0,0.0,1.1,Sunny,77.54,7.75,31.02,44.86,Low,Chattogram,Banshkhali,Rural,SS_049,FDR_06,24,350,0,Yes,818,0.06
2022-03-08 22:00:00,2022,3,8,22,1,19.1,88.0,0.0,1.1,Sunny,91.75,9.18,36.7,55.85,Low,Chattogram,Anwara,Rural,SS_038,FDR_14,25,200,1,Yes,947,0.07
2022-03-08 22:00:00,2022,3,8,22,1,20.8,79.0,0.0,2.0,Sunny,122.14,12.21,48.85,24.21,Low,Rangamati,Juraichhari,Rural,SS_049,FDR_09,8,400,9,Yes,1378,0.25
2022-03-09 00:00:00,2022,3,9,0,2,18.7,79.0,0.0,5.4,Sunny,85.45,8.55,34.18,53.09,Low,Feni,Chhagalnaiya,Rural,SS_024,FDR_05,24,200,4,No,1169,0.22
2022-03-09 00:00:00,2022,3,9,0,2,17.0,93.0,0.0,6.2,Sunny,64.75,6.47,25.9,34.13,Low,Khagrachhari,Guimara,Rural,SS_024,FDR_01,17,300,10,Yes,938,0.1
2022-03-09 00:00:00,2022,3,9,0,2,17.0,93.0,0.0,6.2,Sunny,72.85,7.28,29.14,42.83,Low,Khagrachhari,Mahalchhari,Rural,SS_005,FDR_16,23,350,9,Yes,1062,0.18
2022-03-09 00:00:00,2022,3,9,0,2,18.2,95.0,0.0,4.3,Sunny,1231.87,123.19,492.75,148.28,High,Cox's Bazar,Cox's Bazar Sadar,Urban,SS_025,FDR_01,5,350,1,No,17846,0.56
2022-03-09 02:00:00,2022,3,9,2,2,21.5,77.0,0.0,4.5,Sunny,41.63,4.16,16.65,13.16,Low,Khagrachhari,Matiranga,Rural,SS_022,FDR_03,6,400,7,No,580,0.07
2022-03-09 02:00:00,2022,3,9,2,2,24.2,67.0,0.0,4.2,Sunny,148.47,14.85,59.39,40.97,Low,Noakhali,Begumganj,Rural,SS_035,FDR_16,16,350,10,Yes,1997,0.18
2022-03-09 02:00:00,2022,3,9,2,2,21.8,77.0,0.0,4.0,Sunny,55.3,5.53,22.12,42.32,Low,Chattogram,Banshkhali,Rural,SS_049,FDR_06,24,350,0,Yes,818,0.06
2022-03-09 02:00:00,2022,3,9,2,2,22.0,81.0,0.0,3.6,Sunny,55.72,5.57,22.29,34.43,Low,Rangamati,Naniarchar,Rural,SS_001,FDR_07,18,300,1,No,781,0.23
2022-03-09 02:00:00,2022,3,9,2,2,22.7,77.0,0.0,0.5,Sunny,117.76,11.78,47.1,53.2,Low,Brahmanbaria,Bancharampur,Rural,SS_004,FDR_06,25,300,9,Yes,1665,0.28
2022-03-09 04:00:00,2022,3,9,4,2,29.8,44.0,0.0,1.5,Sunny,52.62,5.26,21.05,35.42,Low,Bandarban,Lama,Rural,SS_006,FDR_12,18,250,1,Yes,702,0.25
2022-03-09 04:00:00,2022,3,9,4,2,27.9,53.0,0.0,4.1,Sunny,52.48,5.25,20.99,31.5,Low,Brahmanbaria,Sarail,Rural,SS_036,FDR_14,14,200,7,Yes,732,0.14
2022-03-09 04:00:00,2022,3,9,4,2,28.4,49.0,0.0,0.5,Sunny,78.13,7.81,31.25,43.43,Low,Khagrachhari,Mahalchhari,Rural,SS_005,FDR_16,23,350,9,Yes,1062,0.18
2022-03-09 06:00:00,2022,3,9,6,2,33.4,30.0,0.0,4.6,Sunny,64.21,6.42,25.68,39.42,Low,Lakshmipur,Ramganj,Rural,SS_010,FDR_05,22,400,3,Yes,857,0.03
2022-03-09 06:00:00,2022,3,9,6,2,32.9,28.0,0.0,5.9,Sunny,45.38,4.54,18.15,42.04,Low,Bandarban,Ruma,Rural,SS_031,FDR_15,25,400,5,Yes,662,0.01
2022-03-09 06:00:00,2022,3,9,6,2,32.6,34.0,0.0,5.8,Sunny,91.17,9.12,36.47,46.42,Low,Cumilla,Burichang,Rural,SS_009,FDR_07,24,350,5,Yes,1276,0.2
2022-03-09 06:00:00,2022,3,9,6,2,32.3,30.0,0.0,1.4,Sunny,47.67,4.77,19.07,34.86,Low,Khagrachhari,Panchhari,Rural,SS_039,FDR_02,19,300,7,Yes,693,0.17
2022-03-09 08:00:00,2022,3,9,8,2,32.9,31.0,0.0,11.8,Sunny,136.1,13.61,54.44,57.22,Low,Chandpur,Haimchar,Rural,SS_007,FDR_15,20,200,6,Yes,1435,0.0
2022-03-09 08:00:00,2022,3,9,8,2,32.9,31.0,0.0,11.8,Sunny,134.13,13.41,53.65,41.91,Low,Chandpur,Haijganj,Rural,SS_045,FDR_08,19,400,8,Yes,1341,0.01
2022-03-09 08:00:00,2022,3,9,8,2,33.4,30.0,0.0,7.2,Sunny,149.88,14.99,59.95,37.48,Low,Bandarban,Rowangchhari,Rural,SS_019,FDR_03,9,250,4,Yes,1551,0.04
2022-03-09 08:00:00,2022,3,9,8,2,33.1,32.0,0.0,5.4,Sunny,606.76,60.68,242.71,122.58,High,Brahmanbaria,Brahmanbaria Sadar,Urban,SS_049,FDR_07,17,250,7,Yes,6330,0.43
